year,doy,hod,PPFD,Tair,VPD,E,A,height,Tleaf,sw,sw0,Ps,Pleaf,LAI,precip,u,coszen,Patm,CO2,O2,max_leaf_width,can_sat,kcanint,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,eps_s,albedo_l,albedo_l2,albedo_ws,albedo_ds,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,T50,Tcrit,P50,P88,kmax,ratiocrit,gmin20,gminTp,Tp,g1,sfw,nPs,ground_area,Ztop,Zbottom,root_beta,Psie,hyds,theta_sat,fc,pwp,bch,r_soil
[-],[-],[-],[umol m-2 s-1],[deg C],[kPa],[mmol m-2 s-1],[umol m-2 s-1],[m],[deg C],[m3 m-3],[m3 m-3],[MPa],[MPa],[m2 m-2],[mm d-1],[m s-1],[-],[kPa],[Pa],[kPa],[m],[mm d-1],[-],[umol m-2 s-1],[Pa],[deg C],[-],[umol m-2 s-1],[deg C],[Pa],[Pa],[mol(photon) mol(e-)-1],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[-],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1 K-1],[J mol-1 K-1],[J mol-1],[J mol-1],[deg C],[deg C],[-MPa],[-MPa],[mmol m-2 s-1 MPa-1],[-],[mol m-2 s-1],[mol m-2 s-1],[deg C],[kPa0.5],[-],[MPa],[m2],[m],[m],[1^(cm-1)],[MPa],[m s-1],[m3 m-3],[m3 m-3],[m3 m-3],[-],[-]
2016,308,4.5,1.528233333,7.99458313,0.145619131,0.510212003,-2.195862693,7.91,7.892416667,0.089,0.072,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,5,18.07143333,7.474497557,0.150861598,0.427044524,1.837816773,7.91,7.713833333,0.089,0.072,-0.125,-1.6,3.679574586,0,0.5,0.01229116,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,5.5,60.42466667,8.518468857,0.158792096,1.048277407,6.540849534,7.91,9.3225,0.089,0.072,-0.125,-1.6,3.679574586,0,0.5,0.116286382,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,6,303.74,11.01821518,0.170480422,1.815539002,20.7905742,7.91,14.42783333,0.089,0.072,-0.125,-1.6,3.679574586,0,0.5,0.220921797,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,6.5,480.0633333,12.93765759,0.187131794,4.385722839,37.47625075,7.91,17.341,0.089,0.072,-0.125,-1.6,3.679574586,0,0.5,0.324407065,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,7,750.76,14.63982773,0.396485802,3.457736428,39.13226634,7.91,18.7225,0.089,0.072,-0.125,-1.6,3.679574586,0,0.5,0.424971523,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,7.5,349.1466667,16.68073606,0.595573765,4.828874335,39.62003967,7.91,21.327,0.089,0.072,-0.125,-1.6,3.679574586,0,0.5,0.520894486,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,8,983.2666667,18.40554619,0.712182886,4.992376993,39.42166165,7.91,22.95283333,0.089,0.072,-0.125,-1.6,3.679574586,0,0.5,0.610534685,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,8.5,1076.726667,20.24984932,0.938465566,5.185127908,38.96139977,7.91,25.47966667,0.089,0.072,-0.125,-1.6,3.679574586,0,0.5,0.692358352,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,9,1486.733333,21.69154263,1.13056893,5.707194611,37.20784808,7.91,26.78116667,0.089,0.072,-0.125,-1.6,3.679574586,0,0.5,0.764965461,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,9.5,1441.433333,22.33171749,1.231389952,5.728313259,34.84180969,7.91,27.52466667,0.089,0.072,-0.125,-1.6,3.679574586,0,0.5,0.827113685,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,10,1064.04,23.82128334,1.43981708,6.114443412,32.98616977,7.91,28.2065,0.088,0.071,-0.125,-1.6,3.679574586,0,0.5,0.87773965,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,10.5,1013.182759,24.80560493,1.624506088,5.257253531,29.91905316,7.91,28.03083333,0.088,0.071,-0.125,-1.6,3.679574586,0,0.5,0.915977131,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,11,689.4766667,25.79717255,1.764085112,5.282024658,27.8553609,7.91,28.60666667,0.088,0.071,-0.125,-1.6,3.679574586,0,0.5,0.941171875,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,11.5,563.8933333,27.660501,2.008513,4.99382904,26.79424301,7.91,29.44616667,0.088,0.071,-0.125,-1.6,3.679574586,0,0.5,0.952892793,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,12,385.5033333,28.08918381,2.173496555,4.680407563,26.29753014,7.91,29.86483333,0.088,0.071,-0.125,-1.6,3.679574586,0,0.5,0.950939337,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,12.5,434.3566667,29.31697845,2.447349201,6.630566669,24.88585216,7.91,30.3075,0.087,0.071,-0.125,-1.6,3.679574586,0,0.5,0.93534493,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,13,410.1666667,28.9969902,2.40964167,7.362559479,24.44689555,7.91,30.37283333,0.087,0.0705,-0.125,-1.6,3.679574586,0,0.5,0.906376398,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,13.5,261.73,28.21809864,2.278038395,8.654303008,25.9801789,7.91,30.3535,0.087,0.07,-0.125,-1.6,3.679574586,0,0.5,0.8645294,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,14.5,1136.883333,28.14302635,2.307900891,7.932625801,23.65391706,7.91,30.06,0.0865,0.07,-0.125,-1.6,3.679574586,0,0.5,0.745272163,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,15,828.0133333,28.64447689,2.536461792,5.759500537,9.173007888,7.91,29.45266667,0.086,0.07,-0.125,-1.6,3.679574586,0,0.5,0.669902449,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,15.5,80.71233333,28.28301477,2.509018606,3.789160017,3.972197386,7.91,28.26133333,0.086,0.07,-0.125,-1.6,3.679574586,0,0.5,0.585700404,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,16,70.57,28.43242073,2.489959643,2.901520329,2.313343336,7.91,28.37333333,0.086,0.07,-0.125,-1.6,3.679574586,0,0.5,0.494106748,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,16.5,53.03133333,27.98241456,2.485024799,2.156796627,-0.108448364,7.91,27.8195,0.086,0.07,-0.125,-1.6,3.679574586,0,0.5,0.396688675,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,17,40.96533333,27.01428413,2.363852946,1.886432785,-1.359728668,7.91,26.7605,0.086,0.07,-0.125,-1.6,3.679574586,0,0.5,0.295113033,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,17.5,32.576,26.038239,2.221809755,1.782402673,-0.599492499,7.91,25.6065,0.086,0.07,-0.125,-1.6,3.679574586,0,0.5,0.191117811,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,18,11.5511,23.80929184,1.765689531,1.683282694,-1.922347631,7.91,23.45583333,0.086,0.07,-0.125,-1.6,3.679574586,0,0.5,0.086482396,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,18.5,0.527733333,22.56149673,1.385071142,1.744351083,-4.457608543,7.91,22.35233333,0.086,0.07,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,19,0.000733333,21.66890955,1.152119871,1.152057078,-3.557307345,7.91,21.371,0.085,0.07,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,19.5,2.00E-04,19.94320297,0.912090372,0.677578429,-2.235439794,7.91,19.86533333,0.085,0.07,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,20,0.000133333,19.1009016,0.773806856,0.705394084,-3.130414695,7.91,18.9895,0.085,0.07,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,20.5,2.00E-04,18.08983803,0.644914968,0.454790676,-3.13875025,7.91,18.04883333,0.085,0.07,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,21,3.33E-05,17.22687101,0.544967842,0.374287892,-3.257183756,7.91,17.22133333,0.085,0.07,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,21.5,1.00E-04,16.75520515,0.482471523,0.568496128,-2.703293266,7.91,16.84616667,0.085,0.07,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,22,0,16.66786814,0.445676869,0.470695321,-2.382716,7.91,16.74683333,0.085,0.07,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,22.5,-1.00E-04,16.39037895,0.392891039,0.401356483,-1.191586063,7.91,16.47683333,0.085,0.0695,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,23,0.000166667,15.56948185,0.316125402,0.177964283,-2.052005556,7.91,15.60066667,0.085,0.0695,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,308,23.5,-3.33E-05,15.05279565,0.24242296,0.406436869,-0.931200498,7.91,15.17316667,0.085,0.07,-0.125,-1.6,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,0,-0.000166667,14.73911667,0.21606743,0.309612108,-0.943917731,7.91,14.88066667,0.085,0.069,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,0.5,1.00E-04,14.47475886,0.216379849,0.329525533,-3.400561801,7.91,14.5475,0.085,0.069,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,1,0.000166667,14.01170683,0.20871135,0.33468699,-2.626967929,7.91,14.10516667,0.085,0.069,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,1.5,-0.000133333,13.41991663,0.195557923,0.257701197,-3.536352872,7.91,13.541,0.085,0.069,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,2,0,13.03353953,0.190151244,0.51020817,-1.527921684,7.91,13.0545,0.085,0.069,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,2.5,0,11.960078,0.170615693,0.28413599,-3.489166387,7.91,11.98666667,0.085,0.069,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,3,6.67E-05,11.13293934,0.162567469,0.672666076,-3.877426852,7.91,11.19416667,0.085,0.069,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,3.5,0,11.09088945,0.166826066,0.72860606,-0.63381532,7.91,11.26433333,0.085,0.069,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,4,0.004633333,13.05181313,0.241579385,1.19188015,-0.477337964,7.91,13.35866667,0.085,0.069,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,4.5,1.7254,13.96857834,0.268369584,0.617895267,-6.114405014,7.91,14.1665,0.085,0.069,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,5,19.6419,14.02325821,0.284489792,0.938056551,1.098039103,7.91,13.8185,0.085,0.069,-0.2175,-1.59,3.679574586,0,0.5,0.015018049,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,5.5,56.129,14.4672215,0.273960294,0.891915653,4.813098334,7.91,15.16783333,0.085,0.069,-0.2175,-1.59,3.679574586,0,0.5,0.118856869,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,6,302.88,16.83853388,0.334263445,1.111964003,12.1628319,7.91,19.49566667,0.085,0.069,-0.2175,-1.59,3.679574586,0,0.5,0.223338009,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,6.5,440.1433333,18.79156303,0.273002669,4.319954664,38.65853942,7.91,22.318,0.085,0.0695,-0.2175,-1.59,3.679574586,0,0.5,0.326673769,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,7,566.2933333,20.44755363,0.423688386,5.210155017,39.46103046,7.91,23.27233333,0.085,0.069,-0.2175,-1.59,3.679574586,0,0.5,0.427096043,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,7.5,498.0466667,21.7876749,0.62273046,5.8433031,39.50762161,7.91,25.54583333,0.085,0.069,-0.2175,-1.59,3.679574586,0,0.5,0.52288658,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,8,587.8266667,22.7650013,0.805982921,6.374801828,38.29903209,7.91,27.17066667,0.084,0.069,-0.2175,-1.59,3.679574586,0,0.5,0.612406377,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,8.5,1020.893333,26.14503098,1.398216555,6.296788407,35.61510336,7.91,30.46616667,0.084,0.069,-0.2175,-1.59,3.679574586,0,0.5,0.694123726,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,9,1501.666667,27.53838778,1.802440634,4.990472119,31.0973266,7.91,32.6135,0.084,0.069,-0.2175,-1.59,3.679574586,0,0.5,0.766640419,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,9.5,1601.8,28.82106543,2.223684851,4.831159115,26.98827768,7.91,34.32666667,0.084,0.069,-0.2175,-1.59,3.679574586,0,0.5,0.828715676,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,10,1383.886667,30.19855595,2.588434292,4.827930606,22.71146196,7.91,35.72383333,0.084,0.069,-0.2175,-1.59,3.679574586,0,0.5,0.879287372,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,10.5,1304.076667,30.99340534,2.809696906,5.818875382,20.21961309,7.91,35.68583333,0.0835,0.069,-0.2175,-1.59,3.679574586,0,0.5,0.917490212,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,11,1019.39,32.32310677,3.11337721,5.831843159,18.47491458,7.91,37.41966667,0.083,0.069,-0.2175,-1.59,3.679574586,0,0.5,0.942670534,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,11.5,351.4333333,32.7178278,3.265933789,4.579248853,15.67395454,7.91,36.11016667,0.083,0.069,-0.2175,-1.59,3.679574586,0,0.5,0.954397496,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,12,530.4533333,33.16150665,3.340531881,3.933782392,15.44480875,7.91,36.40083333,0.083,0.068,-0.2175,-1.59,3.679574586,0,0.5,0.952470447,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,12.5,615.78,33.34721184,3.495358776,3.835316267,12.80710775,7.91,35.30983333,0.083,0.068,-0.2175,-1.59,3.679574586,0,0.5,0.936922358,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,13,412.06,33.58105373,3.507034853,6.125234615,15.45493322,7.91,34.8255,0.0825,0.068,-0.2175,-1.59,3.679574586,0,0.5,0.908019262,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,13.5,484.0433333,33.85604095,3.631317337,5.458099956,13.48024094,7.91,35.3,0.082,0.068,-0.2175,-1.59,3.679574586,0,0.5,0.866255699,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,14,429.7833333,33.50841331,3.584823367,6.221561779,13.68388059,7.91,34.85966667,0.082,0.068,-0.2175,-1.59,3.679574586,0,0.5,0.812346255,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,14.5,1113.693333,33.04227638,3.353508753,5.64909127,13.44612229,7.91,34.07316667,0.082,0.068,-0.2175,-1.59,3.679574586,0,0.5,0.747213336,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,15,784,32.44895458,3.422019743,3.583013773,5.060627787,7.91,33.151,0.082,0.068,-0.2175,-1.59,3.679574586,0,0.5,0.671971383,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,15.5,75.33724138,32.85248184,3.699535901,3.685018522,1.08995527,7.91,32.74833333,0.0815,0.068,-0.2175,-1.59,3.679574586,0,0.5,0.587907808,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,16,67.89166667,32.1375351,3.33990464,4.877201343,0.829004343,7.91,32.127,0.081,0.067,-0.2175,-1.59,3.679574586,0,0.5,0.496460962,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,16.5,52.892,32.09605789,3.202346938,5.065150963,-1.446046963,7.91,31.83283333,0.081,0.067,-0.2175,-1.59,3.679574586,0,0.5,0.399195525,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,17,40.957,31.23407125,3.237004918,2.384346247,-0.736195203,7.91,30.9205,0.081,0.067,-0.2175,-1.59,3.679574586,0,0.5,0.297775736,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,17.5,30.13,31.17508936,3.335765697,2.412640354,-3.486332497,7.91,30.79216667,0.081,0.067,-0.2175,-1.59,3.679574586,0,0.5,0.193936916,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,18,13.19843333,29.63261509,2.884130258,1.690687846,-2.424842397,7.91,29.055,0.081,0.067,-0.2175,-1.59,3.679574586,0,0.5,0.089455776,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,18.5,0.699733333,27.06059074,2.321014056,1.05116935,-4.479148657,7.91,26.381,0.081,0.067,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,19,0.001266667,25.36653709,2.005867276,1.02630018,-5.278538811,7.91,24.92283333,0.081,0.067,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,19.5,4.00E-04,23.47848225,1.699493286,0.595890007,-2.850616915,7.91,22.96483333,0.081,0.067,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,20,6.67E-05,21.73090649,1.435002319,0.627973973,-4.026186778,7.91,21.60316667,0.081,0.067,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,20.5,2.00E-04,21.66954184,1.43355372,0.457063848,-3.329855501,7.91,21.4125,0.081,0.067,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,21,0.000133333,20.93836069,1.32571858,0.500665505,-2.218051961,7.91,20.68716667,0.081,0.067,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,21.5,0.000266667,19.93931007,1.181683052,0.543080239,-2.460300548,7.91,19.78133333,0.081,0.067,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,22,1.00E-04,19.04482651,1.051320333,0.429785351,-3.302777905,7.91,19.1345,0.081,0.067,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,22.5,1.00E-04,19.73256683,1.121001215,0.497773153,-3.177204704,7.91,19.60616667,0.081,0.067,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,23,0,18.62248659,0.910418984,0.735097327,-2.680039248,7.91,18.68366667,0.081,0.067,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,309,23.5,3.33E-05,18.40634012,0.855675002,0.530108239,-1.833399971,7.91,18.25033333,0.081,0.067,-0.2175,-1.59,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310,0,0.000166667,18.30592871,0.814144007,1.010587851,-4.079732298,7.91,18.60433333,0.08,0.067,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310,0.5,1.00E-04,20.78967524,1.162820599,0.530396298,-2.156973187,7.91,20.87916667,0.08,0.067,NA,NA,3.679574586,0,0.5,0,101.049,43.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
